,Dir,PDB,Protein_type,Bound_Unbound,Rank
1522,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tp3_0_seed2/,renum_fv_fold_7tp3_0_seed2_model_1.pdb,antibody,bound,0.59
1523,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tp3_0_seed2/,renum_fv_fold_7tp3_0_seed2_model_4.pdb,antibody,bound,0.5700000000000001
1524,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tp3_0_seed2/,renum_fv_fold_7tp3_0_seed2_model_2.pdb,antibody,bound,0.5700000000000001
1525,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wro_0_seed2/,renum_fv_fold_7wro_0_seed2_model_1.pdb,antibody,bound,0.4
1526,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wro_0_seed2/,renum_fv_fold_7wro_0_seed2_model_4.pdb,antibody,bound,0.38
1527,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wro_0_seed2/,renum_fv_fold_7wro_0_seed2_model_3.pdb,antibody,bound,0.39
1528,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wro_0_seed2/,renum_fv_fold_7wro_0_seed2_model_0.pdb,antibody,bound,0.4
1529,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wro_0_seed2/,renum_fv_fold_7wro_0_seed2_model_2.pdb,antibody,bound,0.39
1530,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9t_1_seed1/,renum_fv_fold_8f9t_1_seed1_model_3.pdb,antibody,bound,0.93
1531,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9t_1_seed1/,renum_fv_fold_8f9t_1_seed1_model_0.pdb,antibody,bound,0.93
1532,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9t_1_seed1/,renum_fv_fold_8f9t_1_seed1_model_1.pdb,antibody,bound,0.93
1533,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9t_1_seed1/,renum_fv_fold_8f9t_1_seed1_model_2.pdb,antibody,bound,0.93
1534,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9t_1_seed1/,renum_fv_fold_8f9t_1_seed1_model_4.pdb,antibody,bound,0.93
1535,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q4q_1_seed3/,renum_fv_fold_7q4q_1_seed3_model_2.pdb,antibody,bound,0.93
1536,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q4q_1_seed3/,renum_fv_fold_7q4q_1_seed3_model_1.pdb,antibody,bound,0.93
1537,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q4q_1_seed3/,renum_fv_fold_7q4q_1_seed3_model_3.pdb,antibody,bound,0.92
1538,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q4q_1_seed3/,renum_fv_fold_7q4q_1_seed3_model_0.pdb,antibody,bound,0.93
1539,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q4q_1_seed3/,renum_fv_fold_7q4q_1_seed3_model_4.pdb,antibody,bound,0.91
1540,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7vux_0_seed1/,renum_fv_fold_7vux_0_seed1_model_3.pdb,antibody,bound,0.8
1541,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7vux_0_seed1/,renum_fv_fold_7vux_0_seed1_model_0.pdb,antibody,bound,0.81
1542,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7vux_0_seed1/,renum_fv_fold_7vux_0_seed1_model_4.pdb,antibody,bound,0.79
1543,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7vux_0_seed1/,renum_fv_fold_7vux_0_seed1_model_1.pdb,antibody,bound,0.8
1544,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7vux_0_seed1/,renum_fv_fold_7vux_0_seed1_model_2.pdb,antibody,bound,0.8
1545,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7woa_0_seed3/,renum_fv_fold_7woa_0_seed3_model_3.pdb,antibody,bound,0.30000000000000004
1546,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7woa_0_seed3/,renum_fv_fold_7woa_0_seed3_model_2.pdb,antibody,bound,0.30000000000000004
1547,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7woa_0_seed3/,renum_fv_fold_7woa_0_seed3_model_4.pdb,antibody,bound,0.29
1548,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7woa_0_seed3/,renum_fv_fold_7woa_0_seed3_model_1.pdb,antibody,bound,0.30000000000000004
1549,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7woa_0_seed3/,renum_fv_fold_7woa_0_seed3_model_0.pdb,antibody,bound,0.30000000000000004
1550,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8fb7_0_seed2/,renum_fv_fold_8fb7_0_seed2_model_2.pdb,antibody,bound,0.91
1551,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8fb7_0_seed2/,renum_fv_fold_8fb7_0_seed2_model_3.pdb,antibody,bound,0.91
1552,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8fb7_0_seed2/,renum_fv_fold_8fb7_0_seed2_model_4.pdb,antibody,bound,0.91
1553,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8fb7_0_seed2/,renum_fv_fold_8fb7_0_seed2_model_0.pdb,antibody,bound,0.91
1554,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8fb7_0_seed2/,renum_fv_fold_8fb7_0_seed2_model_1.pdb,antibody,bound,0.91
1555,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q0i_1_seed1/,renum_fv_fold_7q0i_1_seed1_model_3.pdb,antibody,bound,0.44
1556,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q0i_1_seed1/,renum_fv_fold_7q0i_1_seed1_model_1.pdb,antibody,bound,0.45
1557,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q0i_1_seed1/,renum_fv_fold_7q0i_1_seed1_model_2.pdb,antibody,bound,0.44
1558,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q0i_1_seed1/,renum_fv_fold_7q0i_1_seed1_model_0.pdb,antibody,bound,0.45
1559,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q0i_1_seed1/,renum_fv_fold_7q0i_1_seed1_model_4.pdb,antibody,bound,0.44
1560,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_0_seed3/,renum_fv_fold_7tow_0_seed3_model_0.pdb,antibody,bound,0.89
1561,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_0_seed3/,renum_fv_fold_7tow_0_seed3_model_3.pdb,antibody,bound,0.88
1562,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_0_seed3/,renum_fv_fold_7tow_0_seed3_model_4.pdb,antibody,bound,0.87
1563,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_0_seed3/,renum_fv_fold_7tow_0_seed3_model_2.pdb,antibody,bound,0.88
1564,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_0_seed3/,renum_fv_fold_7tow_0_seed3_model_1.pdb,antibody,bound,0.88
1565,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8cby_0_seed1/,renum_fv_fold_8cby_0_seed1_model_4.pdb,antibody,bound,0.31
1566,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8cby_0_seed1/,renum_fv_fold_8cby_0_seed1_model_2.pdb,antibody,bound,0.43
1567,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8cby_0_seed1/,renum_fv_fold_8cby_0_seed1_model_3.pdb,antibody,bound,0.42
1568,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8cby_0_seed1/,renum_fv_fold_8cby_0_seed1_model_1.pdb,antibody,bound,0.44
1569,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8cby_0_seed1/,renum_fv_fold_8cby_0_seed1_model_0.pdb,antibody,bound,0.44
1570,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_1_seed2/,renum_fv_fold_7tow_1_seed2_model_1.pdb,antibody,bound,0.86
1571,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_1_seed2/,renum_fv_fold_7tow_1_seed2_model_3.pdb,antibody,bound,0.86
1572,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_1_seed2/,renum_fv_fold_7tow_1_seed2_model_2.pdb,antibody,bound,0.86
1573,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_1_seed2/,renum_fv_fold_7tow_1_seed2_model_4.pdb,antibody,bound,0.76
1574,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_1_seed2/,renum_fv_fold_7tow_1_seed2_model_0.pdb,antibody,bound,0.87
1575,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hp9_1_seed2/,renum_fv_fold_8hp9_1_seed2_model_4.pdb,antibody,bound,0.29
1576,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hp9_1_seed2/,renum_fv_fold_8hp9_1_seed2_model_2.pdb,antibody,bound,0.30000000000000004
1577,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hp9_1_seed2/,renum_fv_fold_8hp9_1_seed2_model_0.pdb,antibody,bound,0.31
1578,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hp9_1_seed2/,renum_fv_fold_8hp9_1_seed2_model_3.pdb,antibody,bound,0.29
1579,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hp9_1_seed2/,renum_fv_fold_8hp9_1_seed2_model_1.pdb,antibody,bound,0.30000000000000004
1580,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wg3_2_seed2/,renum_fv_fold_7wg3_2_seed2_model_3.pdb,antibody,bound,0.52
1581,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wg3_2_seed2/,renum_fv_fold_7wg3_2_seed2_model_2.pdb,antibody,bound,0.52
1582,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wg3_2_seed2/,renum_fv_fold_7wg3_2_seed2_model_4.pdb,antibody,bound,0.49
1583,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wg3_2_seed2/,renum_fv_fold_7wg3_2_seed2_model_1.pdb,antibody,bound,0.53
1584,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wg3_2_seed2/,renum_fv_fold_7wg3_2_seed2_model_0.pdb,antibody,bound,0.53
1585,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7so5_0_seed2/,renum_fv_fold_7so5_0_seed2_model_3.pdb,antibody,bound,0.39
1586,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7so5_0_seed2/,renum_fv_fold_7so5_0_seed2_model_0.pdb,antibody,bound,0.4
1587,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7so5_0_seed2/,renum_fv_fold_7so5_0_seed2_model_4.pdb,antibody,bound,0.39
1588,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7so5_0_seed2/,renum_fv_fold_7so5_0_seed2_model_2.pdb,antibody,bound,0.39
1589,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7so5_0_seed2/,renum_fv_fold_7so5_0_seed2_model_1.pdb,antibody,bound,0.39
1590,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7uz8_0_seed2/,renum_fv_fold_7uz8_0_seed2_model_1.pdb,antibody,bound,0.27
1591,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7uz8_0_seed2/,renum_fv_fold_7uz8_0_seed2_model_4.pdb,antibody,bound,0.26
1592,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7uz8_0_seed2/,renum_fv_fold_7uz8_0_seed2_model_2.pdb,antibody,bound,0.27
1593,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7uz8_0_seed2/,renum_fv_fold_7uz8_0_seed2_model_0.pdb,antibody,bound,0.27
1594,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7uz8_0_seed2/,renum_fv_fold_7uz8_0_seed2_model_3.pdb,antibody,bound,0.26
1595,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tp4_0_seed2/,renum_fv_fold_7tp4_0_seed2_model_1.pdb,antibody,bound,0.54
1596,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tp4_0_seed2/,renum_fv_fold_7tp4_0_seed2_model_0.pdb,antibody,bound,0.55
1597,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tp4_0_seed2/,renum_fv_fold_7tp4_0_seed2_model_2.pdb,antibody,bound,0.53
1598,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tp4_0_seed2/,renum_fv_fold_7tp4_0_seed2_model_3.pdb,antibody,bound,0.51
1599,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tp4_0_seed2/,renum_fv_fold_7tp4_0_seed2_model_4.pdb,antibody,bound,0.5
1600,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wro_0_seed3/,renum_fv_fold_7wro_0_seed3_model_2.pdb,antibody,bound,0.46
1601,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wro_0_seed3/,renum_fv_fold_7wro_0_seed3_model_3.pdb,antibody,bound,0.45
1602,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wro_0_seed3/,renum_fv_fold_7wro_0_seed3_model_4.pdb,antibody,bound,0.44
1603,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wro_0_seed3/,renum_fv_fold_7wro_0_seed3_model_0.pdb,antibody,bound,0.47000000000000003
1604,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7wro_0_seed3/,renum_fv_fold_7wro_0_seed3_model_1.pdb,antibody,bound,0.47000000000000003
1605,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_1_seed1/,renum_fv_fold_7tow_1_seed1_model_4.pdb,antibody,bound,0.86
1606,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_1_seed1/,renum_fv_fold_7tow_1_seed1_model_2.pdb,antibody,bound,0.86
1607,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_1_seed1/,renum_fv_fold_7tow_1_seed1_model_3.pdb,antibody,bound,0.86
1608,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_1_seed1/,renum_fv_fold_7tow_1_seed1_model_0.pdb,antibody,bound,0.87
1609,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tow_1_seed1/,renum_fv_fold_7tow_1_seed1_model_1.pdb,antibody,bound,0.86
1610,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7qnw_0_seed3/,renum_fv_fold_7qnw_0_seed3_model_0.pdb,antibody,bound,0.5700000000000001
1611,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7qnw_0_seed3/,renum_fv_fold_7qnw_0_seed3_model_2.pdb,antibody,bound,0.56
1612,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7qnw_0_seed3/,renum_fv_fold_7qnw_0_seed3_model_1.pdb,antibody,bound,0.5700000000000001
1613,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7qnw_0_seed3/,renum_fv_fold_7qnw_0_seed3_model_4.pdb,antibody,bound,0.55
1614,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7qnw_0_seed3/,renum_fv_fold_7qnw_0_seed3_model_3.pdb,antibody,bound,0.55
1615,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9s_1_seed3/,renum_fv_fold_8f9s_1_seed3_model_1.pdb,antibody,bound,0.92
1616,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9s_1_seed3/,renum_fv_fold_8f9s_1_seed3_model_0.pdb,antibody,bound,0.93
1617,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9s_1_seed3/,renum_fv_fold_8f9s_1_seed3_model_2.pdb,antibody,bound,0.92
1618,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9s_1_seed3/,renum_fv_fold_8f9s_1_seed3_model_4.pdb,antibody,bound,0.91
1619,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9s_1_seed3/,renum_fv_fold_8f9s_1_seed3_model_3.pdb,antibody,bound,0.92
1620,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hpv_0_seed1/,renum_fv_fold_8hpv_0_seed1_model_4.pdb,antibody,bound,0.29
1621,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hpv_0_seed1/,renum_fv_fold_8hpv_0_seed1_model_3.pdb,antibody,bound,0.29
1622,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hpv_0_seed1/,renum_fv_fold_8hpv_0_seed1_model_1.pdb,antibody,bound,0.30000000000000004
1623,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hpv_0_seed1/,renum_fv_fold_8hpv_0_seed1_model_2.pdb,antibody,bound,0.30000000000000004
1624,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hpv_0_seed1/,renum_fv_fold_8hpv_0_seed1_model_0.pdb,antibody,bound,0.31
1625,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7t01_0_seed3/,renum_fv_fold_7t01_0_seed3_model_3.pdb,antibody,bound,0.73
1626,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7t01_0_seed3/,renum_fv_fold_7t01_0_seed3_model_0.pdb,antibody,bound,0.76
1627,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7t01_0_seed3/,renum_fv_fold_7t01_0_seed3_model_2.pdb,antibody,bound,0.75
1628,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7t01_0_seed3/,renum_fv_fold_7t01_0_seed3_model_4.pdb,antibody,bound,0.73
1629,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7t01_0_seed3/,renum_fv_fold_7t01_0_seed3_model_1.pdb,antibody,bound,0.75
1630,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7woa_0_seed1/,renum_fv_fold_7woa_0_seed1_model_2.pdb,antibody,bound,0.31
1631,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7woa_0_seed1/,renum_fv_fold_7woa_0_seed1_model_3.pdb,antibody,bound,0.31
1632,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7woa_0_seed1/,renum_fv_fold_7woa_0_seed1_model_1.pdb,antibody,bound,0.31
1633,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7woa_0_seed1/,renum_fv_fold_7woa_0_seed1_model_0.pdb,antibody,bound,0.32
1634,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7woa_0_seed1/,renum_fv_fold_7woa_0_seed1_model_4.pdb,antibody,bound,0.31
1635,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7zwi_1_seed1/,renum_fv_fold_7zwi_1_seed1_model_4.pdb,antibody,bound,0.62
1636,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7zwi_1_seed1/,renum_fv_fold_7zwi_1_seed1_model_0.pdb,antibody,bound,0.63
1637,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7zwi_1_seed1/,renum_fv_fold_7zwi_1_seed1_model_1.pdb,antibody,bound,0.62
1638,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7zwi_1_seed1/,renum_fv_fold_7zwi_1_seed1_model_2.pdb,antibody,bound,0.62
1639,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7zwi_1_seed1/,renum_fv_fold_7zwi_1_seed1_model_3.pdb,antibody,bound,0.62
1640,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hc3_1_seed2/,renum_fv_fold_8hc3_1_seed2_model_2.pdb,antibody,bound,0.30000000000000004
1641,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hc3_1_seed2/,renum_fv_fold_8hc3_1_seed2_model_4.pdb,antibody,bound,0.29
1642,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hc3_1_seed2/,renum_fv_fold_8hc3_1_seed2_model_0.pdb,antibody,bound,0.31
1643,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hc3_1_seed2/,renum_fv_fold_8hc3_1_seed2_model_1.pdb,antibody,bound,0.30000000000000004
1644,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8hc3_1_seed2/,renum_fv_fold_8hc3_1_seed2_model_3.pdb,antibody,bound,0.30000000000000004
1645,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9t_1_seed3/,renum_fv_fold_8f9t_1_seed3_model_2.pdb,antibody,bound,0.93
1646,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9t_1_seed3/,renum_fv_fold_8f9t_1_seed3_model_0.pdb,antibody,bound,0.93
1647,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9t_1_seed3/,renum_fv_fold_8f9t_1_seed3_model_1.pdb,antibody,bound,0.93
1648,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9t_1_seed3/,renum_fv_fold_8f9t_1_seed3_model_4.pdb,antibody,bound,0.92
1649,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9t_1_seed3/,renum_fv_fold_8f9t_1_seed3_model_3.pdb,antibody,bound,0.93
1650,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q6c_0_seed1/,renum_fv_fold_7q6c_0_seed1_model_2.pdb,antibody,bound,0.88
1651,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q6c_0_seed1/,renum_fv_fold_7q6c_0_seed1_model_1.pdb,antibody,bound,0.88
1652,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q6c_0_seed1/,renum_fv_fold_7q6c_0_seed1_model_0.pdb,antibody,bound,0.88
1653,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q6c_0_seed1/,renum_fv_fold_7q6c_0_seed1_model_4.pdb,antibody,bound,0.88
1654,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7q6c_0_seed1/,renum_fv_fold_7q6c_0_seed1_model_3.pdb,antibody,bound,0.88
1655,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tp3_0_seed1/,renum_fv_fold_7tp3_0_seed1_model_1.pdb,antibody,bound,0.58
1656,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tp3_0_seed1/,renum_fv_fold_7tp3_0_seed1_model_2.pdb,antibody,bound,0.58
1657,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tp3_0_seed1/,renum_fv_fold_7tp3_0_seed1_model_4.pdb,antibody,bound,0.5700000000000001
1658,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tp3_0_seed1/,renum_fv_fold_7tp3_0_seed1_model_0.pdb,antibody,bound,0.58
1659,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_7tp3_0_seed1/,renum_fv_fold_7tp3_0_seed1_model_3.pdb,antibody,bound,0.58
1660,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9s_0_seed1/,renum_fv_fold_8f9s_0_seed1_model_0.pdb,antibody,bound,0.93
1661,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9s_0_seed1/,renum_fv_fold_8f9s_0_seed1_model_4.pdb,antibody,bound,0.92
1662,/scratch4/jgray21/ftalib1/AF3_Benchmark/AF3/extended/Bound/Ab/fold_8f9s_0_seed1/,renum_fv_fold_8f9s_0_seed1_model_3.pdb,antibody,bound,0.92
